,street_segment,graffiti_types,observer_id
9178,21597,Tag,157
9179,21597,Tag,157
9180,21597,Tag,157
9181,21597,Tag,157
9182,21597,Tag,157
9183,21597,Tag,157
9184,21597,Tag,157
9185,21597,Tag,157
9186,21597,Tag,157
9187,21597,Tag,157
9188,90549,Tag,192
9189,90549,Tag,192
9190,90549,Tag,192
9191,90549,Tag,192
9192,90549,Tag,192
9193,90549,Tag,192
9194,90549,Tag,192
9195,90549,Tag,192
9196,90549,Tag,192
9197,90549,Tag,192
9198,90549,Tag,192
9199,90549,Tag,192
9200,90549,SITS,192
9201,90549,Tag,192
9202,90549,Tag,192
9203,90549,Tag,192
9204,90549,Tag,192
9205,90549,Tag,192
9206,90549,Tag,192
9207,90549,Others,192
9208,90549,Others,192
9209,90549,Others,192
9210,90549,Others,192
9211,90549,Others,192
9212,90549,Others,192
9213,90549,SITS,192
9214,90549,SITS,192
9215,90549,Tag,192
9216,90549,Tag,192
9217,90549,Tag,192
9218,90549,Tag,192
9219,33851,SITS,192
9220,33851,SITS,192
9221,33851,Others,192
9222,33851,Others,192
9223,33851,Others,192
9224,33851,Masterpiece,192
9225,33851,Tag,192
9226,33851,Tag,192
9227,33851,Tag,192
9228,531,Tag,192
9229,531,Tag,192
9230,531,Tag,192
9231,531,Tag,192
9232,531,Tag,192
9233,531,Tag,192
9234,531,Tag,192
9235,531,Tag,192
9236,531,Tag,192
9237,531,Tag,192
9238,531,Tag,192
9239,531,Tag,192
9240,267122,Tag,192
9241,267122,Tag,192
9242,267122,Tag,192
9243,267122,Tag,192
9244,267122,Tag,192
9245,267122,Tag,192
9246,267122,Tag,192
9247,267122,Tag,192
9248,142016,Others,192
9249,142016,Others,192
9250,142016,Others,192
9251,142016,Others,192
9252,142016,Others,192
9253,21777,Tag,192
9254,21777,Tag,192
9255,21777,Tag,192
9256,21777,Tag,192
9257,21777,Tag,192
9258,21777,Tag,192
9259,21777,Tag,192
9260,21777,Tag,192
9261,21777,Tag,192
9262,141985,Tag,192
9263,141985,Tag,192
9264,141985,Tag,192
9265,141985,Tag,192
9266,141985,Tag,192
9267,141985,Tag,192
9268,610960,Tag,192
9269,610960,Tag,192
9270,610960,Tag,192
9271,610940,Tag,192
9272,610940,Tag,192
9273,610940,Tag,192
9274,610940,Tag,192
9275,610940,Tag,192
9276,610940,Tag,192
9277,610940,Tag,192
9278,610940,SITS,192
9279,610940,Tag,192
9280,142017,Tag,192
9281,142017,Tag,192
9282,267121,SITS,192
9283,267121,Tag,192
9284,267121,Tag,192
9285,267121,Tag,192
9286,267121,Tag,192
9287,267121,Tag,192
9288,267121,Tag,192
9289,90548,Tag,192
9290,90548,Tag,192
9291,90548,Tag,192
9292,21777,Tag,192
9293,142016,Others,192
9294,142016,Others,192
9295,142016,Others,192
9296,142016,Others,192
9297,142016,Others,192
9298,142016,Others,192
9299,142016,Others,192
9300,141985,Tag,192
9301,141985,SITS,192
9302,610940,Tag,192
9303,610940,SITS,192
9304,142019,Tag,192
9305,267121,Tag,192
9306,267121,Tag,192
9307,90549,Tag,192
9308,142016,Others,192
9309,142016,Others,192
9310,142016,Others,192
9311,145712,Tag,148
9312,145712,Tag,148
9313,145712,Tag,148
9314,145712,Tag,148
9315,145712,Tag,148
9316,145712,Others,148
9317,145712,Others,148
9318,145712,SITS,148
9319,358817,Others,148
9320,145716,Others,148
9321,145716,Others,148
9322,145716,Others,148
9323,455559,SITS,148
9324,145573,Tag,148
9325,145573,Tag,148
9326,145573,Tag,148
9327,145573,Tag,148
9328,145573,Tag,148
9329,145573,Tag,148
9330,145573,Tag,148
9331,611205,SITS,148
9332,611205,Tag,148
9333,611205,Others,148
9334,611205,Others,148
9335,611205,Others,148
9336,611205,Others,148
9337,611205,SITS,148
9338,611205,Tag,148
9339,145581,Tag,148
9340,145581,Tag,148
9341,145757,SITS,148
9342,145757,SITS,148
9343,145748,SITS,148
9344,455559,Tag,148
9345,145757,Tag,148
9346,145757,Masterpiece,148
9347,145561,Tag,148
9348,140731,Tag,162
9349,140731,Tag,162
9350,140731,Tag,162
9351,140731,Others,162
9352,140774,Tag,162
9353,140774,Tag,162
9354,358747,SITS,162
9355,358747,Tag,162
9356,530174,Tag,162
9357,530174,Tag,162
9358,530174,Tag,162
9359,530174,Tag,162
9360,530174,SITS,162
9361,530174,Others,162
9362,530174,Others,162
9363,530174,Tag,162
9364,530174,Tag,162
9365,530174,Tag,162
9366,530174,Tag,162
9367,530174,SITS,162
9368,530174,Tag,162
9369,530174,Tag,162
9370,530174,Tag,162
9371,530174,Tag,162
9372,530174,Tag,162
9373,530174,Tag,162
9374,530174,Tag,162
9375,530174,Tag,162
9376,530174,Tag,162
9377,530174,Others,162
9378,530174,Others,162
9379,530174,Others,162
9380,530174,Tag,162
9381,530174,Tag,162
9382,530174,SITS,162
9383,530174,Tag,162
9384,530174,Tag,162
9385,530174,SITS,162
9386,530174,SITS,162
9387,530174,Tag,162
9388,530174,Others,162
9389,530174,Tag,162
9390,530174,Tag,162
9391,530174,Tag,162
9392,530174,Others,162
9393,530174,Tag,162
9394,530174,Tag,162
9395,530174,Others,162
9396,530174,Others,162
9397,530174,Tag,162
9398,530174,Tag,162
9399,530174,Others,162
9400,530174,Others,162
9401,530174,SITS,162
9402,530174,Tag,162
9403,530174,SITS,162
9404,140466,Tag,162
9405,140466,SITS,162
9406,140466,Others,162
9407,140466,Tag,162
9408,140419,Tag,162
9409,140419,Tag,162
9410,140419,Tag,162
9411,140419,Tag,162
9412,140419,Tag,162
9413,140783,Tag,162
9414,140783,Tag,162
9415,140783,Tag,162
9416,140783,Tag,162
9417,140783,SITS,162
9418,140731,Tag,162
9419,358747,Tag,162
9420,140466,Tag,162
9421,140466,Tag,162
9422,140783,SITS,162
9423,610651,Tag,69
9424,610651,Tag,69
9425,610651,SITS,69
9426,610651,Tag,69
9427,610651,Tag,69
9428,610651,SITS,69
9429,610651,Tag,69
9430,610651,SITS,69
9431,610651,Tag,69
9432,610651,SITS,69
9433,610651,Tag,69
9434,610651,Tag,69
9435,610651,SITS,69
9436,610651,Tag,69
9437,610651,Tag,69
9438,610651,Tag,69
9439,610651,Tag,69
9440,610651,Tag,69
9441,627824,Tag,69
9442,627824,Tag,69
9443,627824,SITS,69
9444,627824,Tag,69
9445,627824,Tag,69
9446,627824,Tag,69
9447,627824,Tag,69
9448,627824,SITS,69
9449,627824,Tag,69
9450,627824,Tag,69
9451,627824,SITS,69
9452,627824,SITS,69
9453,627824,Tag,69
9454,627824,Tag,69
9455,627824,Tag,69
9456,627824,Tag,69
9457,627824,Tag,69
9458,627824,SITS,69
9459,3874,SITS,69
9460,3874,SITS,69
9461,3874,SITS,69
9462,3874,Tag,69
9463,3874,Tag,69
9464,3874,Tag,69
9465,3874,Tag,69
9466,3874,Tag,69
9467,3874,Tag,69
9468,3874,Tag,69
9469,3874,SITS,69
9470,3874,Tag,69
9471,3874,Tag,69
9472,3874,Tag,69
9473,3874,Tag,69
9474,3874,Tag,69
9475,3874,SITS,69
9476,3874,SITS,69
9477,3874,SITS,69
9478,3874,SITS,69
9479,3874,SITS,69
9480,3874,SITS,69
9481,3874,SITS,69
9482,3786,Tag,69
9483,3786,SITS,69
9484,3786,Tag,69
9485,3786,SITS,69
9486,3991,Tag,69
9487,610632,Tag,69
9488,610632,Tag,69
9489,610632,Tag,69
9490,610632,SITS,69
9491,3873,SITS,69
9492,3872,Tag,69
9493,3872,Tag,69
9494,3872,Tag,69
9495,3872,Tag,69
9496,610721,Tag,69
9497,610721,Tag,69
9498,610721,Tag,69
9499,3991,SITS,69
9500,610721,Others,69
9501,610721,Tag,69
9502,610721,Tag,69
9503,610721,Tag,69
9504,610721,Tag,69
9505,610721,Tag,69
9506,610721,Tag,69
9507,610721,Tag,69
9508,610721,Tag,69
9509,3872,Tag,69
9510,3874,Tag,69
9511,3874,Tag,69
9512,3789,Tag,69
9513,627824,Tag,69
9514,627824,Tag,69
9515,610721,Tag,69
9516,3991,Tag,69
9517,141591,Tag,29
9518,141591,Tag,29
9519,141591,Tag,29
9520,141591,Tag,29
9521,141591,Tag,29
9522,141232,Tag,29
9523,141232,Tag,29
9524,141516,Tag,29
9525,141552,Tag,29
9526,141233,Tag,29
9527,141591,Others,29
9528,141203,Tag,29
9529,610649,Tag,167
9530,145473,Others,167
9531,145473,Others,167
9532,145480,Tag,167
9533,145272,Tag,167
9534,145272,Tag,167
9535,145560,Tag,167
9536,23194,Tag,167
9537,23194,Tag,167
9538,23194,Others,167
9539,23194,Tag,167
9540,23195,Tag,167
9541,23195,Tag,167
9542,145721,Tag,167
9543,145721,Tag,167
9544,145721,Tag,167
9545,145721,Tag,167
9546,145721,Tag,167
9547,145721,Tag,167
9548,145721,Tag,167
9549,145721,Tag,167
9550,145721,Tag,167
9551,145721,Tag,167
9552,145721,Tag,167
9553,145721,Tag,167
9554,145721,Tag,167
9555,610649,Tag,167
9556,610649,Tag,167
9557,23194,Tag,167
9558,23194,Tag,167
9559,23194,Tag,167
9560,23195,Tag,167
9561,23195,Tag,167
9562,23195,SITS,167
9563,23195,Tag,167
9564,23195,Tag,167
9565,23195,SITS,167
9566,23195,Tag,167
9567,23195,Tag,167
9568,610649,Tag,167
9569,610649,Others,167
9570,610649,SITS,167
9571,145721,Tag,167
9572,23195,SITS,167
9573,23195,Tag,167
9574,23195,Tag,167
9575,23195,Tag,167
9576,23195,Tag,167
9577,23195,Tag,167
9578,23195,Tag,167
9579,23195,Tag,167
9580,23195,Tag,167
9581,23195,SITS,167
9582,23195,SITS,167
9583,610649,Tag,167
9584,611270,Tag,158
9585,611270,Tag,158
9586,611270,Tag,158
9587,611270,Tag,158
9588,141023,Tag,158
9589,141023,Tag,158
9590,141023,Tag,158
9591,141023,Tag,158
9592,141023,SITS,158
9593,141023,SITS,158
9594,141023,Tag,158
9595,140841,Tag,158
9596,140841,Tag,158
9597,140841,Tag,158
9598,140841,SITS,158
9599,140841,Tag,158
9600,140841,Tag,158
9601,140880,Tag,158
9602,140880,Tag,158
9603,140880,Tag,158
9604,140880,Tag,158
9605,140880,Tag,158
9606,140880,Tag,158
9607,140880,SITS,158
9608,358702,Tag,158
9609,358702,Tag,158
9610,358702,Tag,158
9611,358702,Tag,158
9612,358702,Others,158
9613,358702,Others,158
9614,358702,Others,158
9615,611270,Tag,158
9616,611270,Tag,158
9617,141023,Tag,158
9618,140880,Tag,158
9619,358702,Tag,158
9620,358702,Others,158
9621,611270,Tag,158
9622,611270,Tag,158
9623,610967,Tag,79
9624,610967,Others,79
9625,610967,Tag,79
9626,610967,Tag,79
9627,611122,Tag,79
9628,611122,Tag,79
9629,611122,Tag,79
9630,627619,Tag,79
9631,627619,Tag,79
9632,627619,Tag,79
9633,627619,Tag,79
9634,627619,SITS,79
9635,627619,Tag,79
9636,455570,Tag,79
9637,455570,Tag,79
9638,455570,Tag,79
9639,455570,Others,79
9640,359271,Tag,79
9641,359271,Tag,79
9642,359271,Tag,79
9643,359271,Tag,79
9644,359271,Others,79
9645,141171,Others,79
9646,141299,Tag,79
9647,141299,Tag,79
9648,141299,Tag,79
9649,141299,Tag,79
9650,141166,Others,79
9651,141166,Tag,79
9652,141166,Tag,79
9653,141166,Tag,79
9654,141166,Tag,79
9655,141166,Tag,79
9656,141307,Tag,79
9657,141307,Tag,79
9658,141307,Tag,79
9659,141307,Others,79
9660,141166,Tag,79
9661,141171,Others,79
9662,610967,Others,79
9663,610967,Others,79
9664,611122,SITS,79
9665,611122,Tag,79
9666,611122,Tag,79
9667,611122,Tag,79
9668,611122,Tag,79
9669,611122,Tag,79
9670,359271,Tag,79
9671,627619,Others,79
9672,627619,Others,79
9673,141299,Tag,79
9674,610967,Others,79
9675,610967,Tag,79
9676,611122,SITS,79
9677,455570,Others,79
9678,359271,Tag,79
9679,359271,Others,79
9680,611122,SITS,79
9681,611122,Tag,79
9682,141003,Others,176
9683,141003,Others,176
9684,141003,Others,176
9685,141003,SITS,176
9686,141040,SITS,176
9687,611013,Tag,176
9688,611013,Tag,176
9689,611013,Tag,176
9690,611013,Tag,176
9691,141040,Tag,176
9692,145714,Tag,177
9693,358812,SITS,177
9694,358812,Tag,177
9695,358811,SITS,177
9696,145211,Tag,177
9697,145211,Tag,177
9698,145714,Tag,177
9699,145714,Tag,177
9700,145211,Tag,177
9701,145714,Tag,177
9702,145319,SITS,177
9703,145198,Tag,177
9704,145198,Tag,177
9705,145213,Others,177
9706,145198,Tag,177
9707,145410,Tag,177
9708,145211,Tag,177
9709,145198,Tag,177
9710,145198,Tag,177
9711,145198,Tag,177
9712,145373,Tag,177
9713,145373,Tag,177
9714,145373,Tag,177
9715,145205,SITS,177
9716,145213,Others,177
9717,145213,Tag,177
9718,358811,Tag,177
9719,358811,Tag,177
9720,358809,Tag,177
9721,145198,Tag,177
9722,358809,Tag,177
9723,358809,Tag,177
9724,358809,SITS,177
9725,358809,Tag,177
9726,145337,Others,177
9727,358810,Tag,177
9728,358809,Others,177
9729,145404,Tag,177
9730,145211,Tag,177
9731,358808,Tag,177
9732,145211,Tag,177
9733,358810,Tag,177
9734,145404,Tag,177
9735,145373,Tag,177
9736,358808,Tag,177
9737,358808,Others,177
9738,358808,Tag,177
9739,358808,Tag,177
9740,358808,Tag,177
9741,145211,Tag,177
9742,358808,Tag,177
9743,145211,Tag,177
9744,145404,Tag,177
9745,145404,Tag,177
9746,145337,SITS,177
9747,145198,Tag,177
9748,145198,Tag,177
9749,145198,Tag,177
9750,145198,Tag,177
9751,358809,Tag,177
9752,145198,SITS,177
9753,145198,Tag,177
9754,145198,Tag,177
9755,145213,Tag,177
9756,145205,Tag,177
9757,145373,Tag,177
9758,145373,SITS,177
9759,145373,Tag,177
9760,145211,Tag,177
9761,145337,Tag,177
9762,145319,Tag,177
9763,145410,Tag,177
9764,145211,Tag,177
9765,145198,Tag,177
9766,145211,SITS,177
9767,145198,Tag,177
9768,145319,Tag,177
9769,145319,Others,177
9770,145211,Tag,177
9771,145714,Tag,177
9772,145211,Tag,177
9773,145714,SITS,177
9774,358812,Tag,177
9775,358812,Tag,177
9776,358812,Tag,177
9777,145205,Tag,177
9778,358809,Tag,177
9779,358812,Tag,177
9780,140888,Tag,181
9781,140888,Tag,181
9782,140888,Tag,181
9783,140888,Tag,181
9784,140888,Tag,181
9785,140888,SITS,181
9786,140888,Tag,181
9787,140888,Tag,181
9788,140888,Tag,181
9789,140888,Tag,181
9790,140888,Tag,181
9791,140888,Tag,181
9792,141104,Tag,181
9793,141104,Tag,181
9794,141104,Tag,181
9795,141104,Tag,181
9796,141104,Tag,181
9797,141104,Tag,181
9798,141104,Tag,181
9799,141104,SITS,181
9800,141104,Tag,181
9801,141104,Others,181
9802,141104,SITS,181
9803,141104,SITS,181
9804,141104,Tag,181
9805,141104,SITS,181
9806,141104,Tag,181
9807,141104,Tag,181
9808,140849,SITS,181
9809,140849,Others,181
9810,140849,Others,181
9811,140849,Tag,181
9812,530249,SITS,181
9813,530249,SITS,181
9814,530249,SITS,181
9815,530249,Others,181
9816,530249,SITS,181
9817,530249,Tag,181
9818,530249,Tag,181
9819,140989,SITS,181
9820,140989,SITS,181
9821,140989,Tag,181
9822,140989,Tag,181
9823,140989,Tag,181
9824,140989,Tag,181
9825,140989,Tag,181
9826,140989,Tag,181
9827,140989,Tag,181
9828,140989,Tag,181
9829,140989,Tag,181
9830,140989,Tag,181
9831,140989,SITS,181
9832,140989,Tag,181
9833,140989,Tag,181
9834,140989,Tag,181
9835,140989,SITS,181
9836,140989,Tag,181
9837,140989,Tag,181
9838,140989,Others,181
9839,140989,Tag,181
9840,140989,Tag,181
9841,140989,Tag,181
9842,140989,Tag,181
9843,140989,Others,181
9844,140989,SITS,181
9845,358604,Tag,181
9846,358604,Tag,181
9847,358604,SITS,181
9848,358604,Tag,181
9849,358604,Tag,181
9850,358604,SITS,181
9851,358604,Tag,181
9852,358604,Tag,181
9853,358604,Tag,181
9854,358604,Tag,181
9855,358604,Tag,181
9856,358604,Tag,181
9857,358604,Tag,181
9858,358606,Tag,181
9859,358606,Others,181
9860,358608,Tag,181
9861,358608,Tag,181
9862,358608,Tag,181
9863,358608,Tag,181
9864,358608,Tag,181
9865,358608,SITS,181
9866,358608,Tag,181
9867,358608,Tag,181
9868,140913,Tag,181
9869,140913,Others,181
9870,140913,SITS,181
9871,611139,SITS,181
9872,611139,Tag,181
9873,611139,Tag,181
9874,611139,Tag,181
9875,611139,Tag,181
9876,611139,SITS,181
9877,611139,Tag,181
9878,611139,Tag,181
9879,611139,Tag,181
9880,611139,Tag,181
9881,611139,Tag,181
9882,611139,Tag,181
9883,141618,Tag,181
9884,141618,SITS,181
9885,141618,Tag,181
9886,141618,Tag,181
9887,141618,Tag,181
9888,141618,Tag,181
9889,141618,Tag,181
9890,141618,Tag,181
9891,141618,Tag,181
9892,141618,Tag,181
9893,141618,Tag,181
9894,141618,Tag,181
9895,141618,Tag,181
9896,141618,Tag,181
9897,141618,Tag,181
9898,141618,Tag,181
9899,141618,Tag,181
9900,141618,Tag,181
9901,141618,Tag,181
9902,141618,Tag,181
9903,141618,Tag,181
9904,141618,Tag,181
9905,141618,Tag,181
9906,141618,Tag,181
9907,141618,Tag,181
9908,141618,SITS,181
9909,141618,Tag,181
9910,141618,Tag,181
9911,141618,SITS,181
9912,141618,Tag,181
9913,141618,Tag,181
9914,141618,SITS,181
9915,141618,Tag,181
9916,141618,Tag,181
9917,627696,Tag,6
9918,627696,Tag,6
9919,627696,Tag,6
9920,627696,Tag,6
9921,627696,Others,6
9922,627696,Tag,6
9923,627696,SITS,6
9924,627696,Tag,6
9925,627696,Tag,6
9926,627696,Tag,6
9927,627696,Tag,6
9928,627696,Tag,6
9929,627696,Tag,6
9930,627696,SITS,6
9931,627696,Tag,6
9932,627696,Tag,6
9933,627696,Tag,6
9934,627696,Tag,6
9935,627696,Tag,6
9936,627696,Tag,6
9937,627696,Others,6
9938,627696,SITS,6
9939,627696,SITS,6
9940,627696,Tag,6
9941,627696,Tag,6
9942,627696,Tag,6
9943,21740,SITS,6
9944,141676,Tag,6
9945,141676,Tag,6
9946,141676,Tag,6
9947,141676,SITS,6
9948,141676,SITS,6
9949,141676,Tag,6
9950,141676,Others,6
9951,141676,Others,6
9952,141676,Others,6
9953,141690,Tag,6
9954,141690,SITS,6
9955,141690,Tag,6
9956,611334,Tag,6
9957,611334,Tag,6
9958,611334,Tag,6
9959,611334,Tag,6
9960,611334,Tag,6
9961,611334,Tag,6
9962,611334,SITS,6
9963,141014,Tag,6
9964,141014,Tag,6
9965,141014,SITS,6
9966,141014,Tag,6
9967,141014,Tag,6
9968,141014,Tag,6
9969,141014,Tag,6
9970,141014,SITS,6
9971,141041,Others,6
9972,141041,Tag,6
9973,141041,Masterpiece,6
9974,141041,Masterpiece,6
9975,141041,SITS,6
9976,627696,SITS,6
9977,627696,Tag,6
9978,627696,SITS,6
9979,141676,Tag,6
9980,610956,Tag,6
9981,141014,Tag,6
9982,627696,Tag,6
9983,627696,Tag,6
9984,627696,SITS,6
9985,141676,Tag,6
9986,21740,Tag,6
9987,611334,Tag,6
9988,611059,Tag,6
9989,141014,SITS,6
9990,141014,Others,6
9991,611059,Tag,6
9992,611059,Tag,6
9993,611059,Tag,6
9994,140601,Tag,118
9995,140601,Tag,118
9996,140601,Tag,118
9997,140601,Tag,118
9998,140478,Tag,118
9999,140478,Tag,118
10000,140478,SITS,118
10001,140478,Tag,118
10002,140478,Tag,118
10003,140478,Tag,118
10004,140478,Tag,118
10005,140478,Tag,118
10006,140478,Tag,118
10007,140478,Tag,118
10008,140478,Tag,118
10009,140478,Tag,118
10010,140478,Tag,118
10011,140478,SITS,118
10012,140478,Tag,118
10013,140478,Tag,118
10014,140478,Tag,118
10015,140478,SITS,118
10016,140478,Tag,118
10017,140478,Tag,118
10018,140478,Tag,118
10019,140478,Tag,118
10020,140478,Tag,118
10021,140478,Tag,118
10022,140478,Tag,118
10023,140478,Tag,118
10024,140478,Others,118
10025,140478,SITS,118
10026,140478,Tag,118
10027,140478,Tag,118
10028,140596,SITS,118
10029,140596,Tag,118
10030,140596,Tag,118
10031,140596,Tag,118
10032,140596,Tag,118
10033,140596,Tag,118
10034,140596,Others,118
10035,140596,SITS,118
10036,610549,Others,118
10037,610549,Others,118
10038,610549,Others,118
10039,140581,Tag,118
10040,359311,SITS,118
10041,359311,SITS,118
10042,359311,Others,118
10043,145587,Others,118
10044,145587,Others,118
10045,145587,Tag,118
10046,145587,Others,118
10047,145771,Others,118
10048,145771,Others,118
10049,145771,Others,118
10050,145771,Tag,118
10051,145770,SITS,118
10052,145590,Tag,118
10053,145590,Tag,118
10054,358804,Others,118
10055,358804,Tag,118
10056,358804,Tag,118
10057,358804,Tag,118
10058,358804,Tag,118
10059,358804,Tag,118
10060,358804,Others,118
10061,358804,Tag,118
10062,358804,Tag,118
10063,358804,Others,118
10064,358804,Others,118
10065,358804,Others,118
10066,358804,Others,118
10067,145726,Tag,118
10068,145726,Tag,118
10069,145726,Tag,118
10070,145726,Tag,118
10071,145726,Tag,118
10072,145726,Tag,118
10073,145726,Tag,118
10074,145726,Tag,118
10075,145726,Tag,118
10076,145726,Tag,118
10077,145726,Tag,118
10078,145726,Tag,118
10079,145726,Tag,118
10080,145726,Others,118
10081,145726,Others,118
10082,145726,Tag,118
10083,145726,Tag,118
10084,145726,Others,118
10085,145726,Tag,118
10086,145726,SITS,118
10087,145566,Tag,118
10088,145566,Tag,118
10089,140601,Tag,118
10090,140601,Tag,118
10091,140478,Tag,118
10092,140478,Tag,118
10093,140478,Tag,118
10094,140478,Tag,118
10095,610549,Others,118
10096,140581,Tag,118
10097,140581,Tag,118
10098,140478,Tag,118
10099,140596,Others,118
10100,359311,Others,118
10101,359311,Others,118
10102,145771,Tag,118
10103,145770,SITS,118
10104,145726,SITS,118
10105,145566,SITS,118
10106,140478,SITS,118
10107,140596,Others,118
10108,140581,Tag,118
10109,140581,Tag,118
10110,145590,SITS,118
10111,140687,Tag,28
10112,140687,Tag,28
10113,140687,Tag,28
10114,140687,Tag,28
10115,140687,Tag,28
10116,140687,Others,28
10117,140477,Tag,28
10118,140477,Tag,28
10119,140682,Tag,28
10120,140682,Tag,28
10121,140682,Tag,28
10122,140682,Tag,28
10123,140682,Tag,28
10124,140682,Tag,28
10125,610648,Tag,28
10126,610648,Tag,28
10127,610648,Tag,28
10128,610648,Tag,28
10129,610648,Tag,28
10130,140679,Tag,28
10131,140679,Tag,28
10132,140679,Tag,28
10133,140679,Tag,28
10134,140681,Tag,28
10135,140681,Tag,28
10136,140681,Tag,28
10137,140681,Tag,28
10138,140681,Tag,28
10139,140681,Tag,28
10140,610605,SITS,28
10141,610605,Tag,28
10142,610605,Tag,28
10143,610605,Tag,28
10144,610605,Tag,28
10145,140676,Tag,28
10146,140672,Tag,28
10147,140673,Tag,28
10148,140673,Tag,28
10149,140673,Tag,28
10150,140673,Tag,28
10151,140673,Tag,28
10152,140673,Tag,28
10153,140673,Tag,28
10154,140673,Tag,28
10155,140673,Tag,28
10156,140673,Tag,28
10157,140406,Tag,28
10158,140406,Tag,28
10159,140406,Tag,28
10160,140406,Tag,28
10161,140406,SITS,28
10162,146510,Tag,28
10163,146510,Tag,28
10164,146510,Tag,28
10165,146510,Tag,28
10166,146510,Tag,28
10167,146510,Others,28
10168,146510,Tag,28
10169,146510,Tag,28
10170,146510,Others,28
10171,146510,Tag,28
10172,146510,Tag,28
10173,146510,Others,28
10174,140673,Tag,28
10175,140676,Tag,28
10176,140676,Tag,28
10177,140682,Tag,28
10178,140688,Tag,28
10179,146510,Tag,28
10180,140676,Others,28
10181,140688,Tag,28
10182,146510,Tag,28
10183,140687,Tag,28
10184,611261,Tag,182
10185,611261,Tag,182
10186,611261,Tag,182
10187,611261,Tag,182
10188,611261,Tag,182
10189,611261,Tag,182
10190,611261,Tag,182
10191,611261,Tag,182
10192,611109,Tag,182
10193,611109,Tag,182
10194,611109,Tag,182
10195,358609,Tag,182
10196,141206,SITS,182
10197,3995,Others,63
10198,3995,Others,63
10199,3995,Others,63
10200,3995,Others,63
10201,3995,Tag,63
10202,3995,Tag,63
10203,3995,Others,63
10204,3995,Tag,63
10205,3995,Others,63
10206,3995,Others,63
10207,3995,Tag,63
10208,3995,SITS,63
10209,3995,Tag,63
10210,3995,Others,63
10211,530361,Others,63
10212,530361,Others,63
10213,530361,Tag,63
10214,530361,Tag,63
10215,530361,Others,63
10216,530361,Others,63
10217,530361,Others,63
10218,530361,Tag,63
10219,530361,Others,63
10220,455512,Others,64
10221,455512,Others,64
10222,455512,Others,64
10223,455512,Tag,64
10224,455512,Others,64
10225,455512,Others,64
10226,455512,Others,64
10227,455512,Others,64
10228,455512,Others,64
10229,455512,Others,64
10230,455512,SITS,64
10231,611169,Tag,63
10232,611169,Tag,63
10233,611169,Tag,63
10234,611169,Tag,63
10235,611169,Tag,63
10236,611169,Tag,63
10237,611169,SITS,63
10238,611169,SITS,63
10239,611169,Tag,63
10240,611169,Others,63
10241,611169,Tag,63
10242,611169,Others,63
10243,141991,Tag,64
10244,141991,Tag,64
10245,145212,Tag,64
10246,145212,Others,64
10247,145212,Tag,64
10248,145212,SITS,64
10249,145212,Tag,64
10250,145212,Tag,64
10251,145212,Tag,64
10252,145212,Others,64
10253,145212,Others,64
10254,145212,Tag,64
10255,145212,Others,64
10256,145212,Tag,64
10257,145212,SITS,64
10258,145212,SITS,64
10259,145212,Tag,64
10260,145212,Others,64
10261,145212,Others,64
10262,145212,Others,64
10263,145425,Tag,64
10264,145425,Tag,64
10265,145425,Tag,64
10266,145425,Others,64
10267,145425,Others,64
10268,145425,Tag,64
10269,145425,Tag,64
10270,145425,Tag,64
10271,145425,Tag,64
10272,145425,Tag,64
10273,145425,Tag,64
10274,145425,Others,64
10275,145397,Tag,64
10276,145397,Tag,64
10277,145397,Tag,64
10278,145397,Tag,64
10279,145397,Tag,64
10280,145397,Others,64
10281,145397,Others,64
10282,145397,SITS,64
10283,145397,Others,64
10284,145397,Others,64
10285,145397,Others,64
10286,145397,Others,64
10287,145397,Others,64
10288,145397,Others,64
10289,145397,Others,64
10290,145397,Others,64
10291,145397,Others,64
10292,145397,Tag,64
10293,145397,Others,64
10294,145397,Others,64
10295,145397,Others,64
10296,145397,Others,64
10297,145397,Others,64
10298,145397,Others,64
10299,145397,Others,64
10300,145397,Others,64
10301,145397,Others,64
10302,145397,Others,64
10303,145397,SITS,64
10304,145397,Tag,64
10305,145397,Tag,64
10306,145397,Others,64
10307,145416,SITS,63
10308,610698,Masterpiece,63
10309,610698,Tag,63
10310,610698,Others,63
10311,610698,Others,63
10312,610698,Others,63
10313,610698,Tag,63
10314,610698,Tag,63
10315,610698,Others,63
10316,610698,Tag,63
10317,610698,SITS,63
10318,610698,Tag,63
10319,610698,SITS,63
10320,610698,Tag,63
10321,610698,Tag,63
10322,610698,Others,63
10323,610698,Tag,63
10324,610698,Tag,63
10325,610698,Tag,63
10326,610698,Tag,63
10327,610698,Tag,63
10328,610698,SITS,63
10329,610698,SITS,63
10330,610698,SITS,63
10331,610698,Tag,63
10332,610698,Tag,63
10333,610698,Others,63
10334,610698,Others,63
10335,610698,Others,63
10336,610698,Tag,63
10337,610698,Tag,63
10338,610698,Tag,63
10339,610698,Tag,63
10340,610698,Tag,63
10341,610698,Others,63
10342,610698,Others,63
10343,610698,Others,63
10344,610698,Tag,63
10345,610698,Others,63
10346,610698,SITS,63
10347,610698,SITS,63
10348,610698,Others,63
10349,610698,SITS,63
10350,610698,Others,63
10351,610698,SITS,63
10352,610698,Tag,63
10353,610698,Tag,63
10354,610698,Tag,63
10355,610698,Tag,63
10356,610698,Others,63
10357,610698,Others,63
10358,610698,Tag,63
